"TOA5","JLH-1K-2","CR1000","24121","CR1000.Std.32.07","CPU:One Thermo-TDR Probe Calibration Andreas All TCs.CR1","61233","ProbeID_D6_Cal"
"TIMESTAMP","RECORD","PTemp","Counter","T1","T2","T3","Htr_mV"
"TS","RN","","","deg C","","deg C","mV"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-03-18 18:04:24",1464,18.05,264,18.79366,19.16957,18.81611,0
"2025-03-18 18:04:25",1465,18.05,265,18.79366,19.15834,18.81049,0
"2025-03-18 18:04:26",1466,18.05,266,18.79366,19.15834,18.80488,0
"2025-03-18 18:04:27",1467,18.05,267,18.78243,19.15834,18.80488,0
"2025-03-18 18:04:28",1468,18.05,268,18.78243,19.14713,18.80488,0
"2025-03-18 18:04:29",1469,18.05,269,18.78243,19.13591,18.80488,0
"2025-03-18 18:04:30",1470,18.05,270,18.78243,19.13591,18.79366,0
"2025-03-18 18:04:31",1471,18.05,271,18.77682,19.1303,18.79366,0
"2025-03-18 18:04:32",1472,18.05,272,18.77121,19.12469,18.78805,0
"2025-03-18 18:04:33",1473,18.05,273,18.77121,19.11347,18.78243,0
"2025-03-18 18:04:34",1474,18.05,274,18.77121,19.11347,18.78243,0
"2025-03-18 18:04:35",1475,18.05,275,18.77121,19.11347,18.78243,0
"2025-03-18 18:04:36",1476,18.05,276,18.75998,19.10225,18.78243,0
"2025-03-18 18:04:37",1477,18.05,277,18.75998,19.09665,18.77682,0
"2025-03-18 18:04:38",1478,18.05,278,18.75998,19.09103,18.77121,0
"2025-03-18 18:04:39",1479,18.05,279,18.75437,19.09103,18.77121,0
"2025-03-18 18:04:40",1480,18.05,280,18.75437,19.07981,18.77121,0
"2025-03-18 18:04:41",1481,18.05,281,18.74876,19.07981,18.7656,0
"2025-03-18 18:04:42",1482,18.05,282,18.74876,19.0742,18.75998,0
"2025-03-18 18:04:43",1483,18.05,283,18.74876,19.0686,18.75998,0
"2025-03-18 18:04:44",1484,18.05,284,18.73753,19.06298,18.75998,0
"2025-03-18 18:04:45",1485,18.05,285,18.73753,19.05738,18.75437,0
"2025-03-18 18:04:46",1486,18.05,286,18.73753,19.05177,18.75437,0
"2025-03-18 18:04:47",1487,18.05,287,18.73753,19.04615,18.74876,0
"2025-03-18 18:04:48",1488,18.05,288,18.72631,19.04055,18.74876,0
"2025-03-18 18:04:49",1489,18.05,289,18.72631,19.04055,18.74876,0
"2025-03-18 18:04:50",1490,18.05,290,18.72631,19.03493,18.74315,0
"2025-03-18 18:04:51",1491,18.05,291,18.72631,19.02933,18.73753,0
"2025-03-18 18:04:52",1492,18.05,292,18.71509,19.02372,18.73753,0
"2025-03-18 18:04:53",1493,18.05,293,18.7207,19.0181,18.73192,0
"2025-03-18 18:04:54",1494,18.05,294,18.71509,19.01249,18.73192,0
"2025-03-18 18:04:55",1495,18.05,295,18.70947,19.01249,18.73192,0
"2025-03-18 18:04:56",1496,18.05,296,18.70947,19.00689,18.72631,0
"2025-03-18 18:04:57",1497,18.05,297,18.70947,19.00127,18.72631,0
"2025-03-18 18:04:58",1498,18.05,298,18.70386,18.99566,18.7207,0
"2025-03-18 18:04:59",1499,18.05,299,18.70386,18.99006,18.7207,0
"2025-03-18 20:00:00",1500,18.07,0,17.9593,17.96492,17.96492,0
"2025-03-18 20:00:01",1501,18.07,1,17.9593,17.96492,17.96492,0
"2025-03-18 20:00:02",1502,18.07,2,17.95368,17.96492,17.96492,0
"2025-03-18 20:00:03",1503,18.07,3,17.9593,17.96492,17.96492,0
"2025-03-18 20:00:04",1504,18.07,4,17.95368,17.96492,17.96492,0
"2025-03-18 20:00:05",1505,18.07,5,17.9593,17.96492,17.96492,0
"2025-03-18 20:00:06",1506,18.07,6,17.9593,17.96492,17.96492,0
"2025-03-18 20:00:07",1507,18.07,7,17.9593,17.96492,17.96492,0
"2025-03-18 20:00:08",1508,18.07,8,17.95368,22.61252,17.96492,303.2
"2025-03-18 20:00:09",1509,18.07,9,17.95368,28.11406,17.96492,303.2
"2025-03-18 20:00:10",1510,18.07,10,17.9593,32.61496,17.96492,303.2
"2025-03-18 20:00:11",1511,18.07,11,17.9593,36.43583,17.96492,301.8
"2025-03-18 20:00:12",1512,18.07,12,17.9593,39.76765,17.96492,301.8
"2025-03-18 20:00:13",1513,18.07,13,17.9593,42.70964,17.96492,301.8
"2025-03-18 20:00:14",1514,18.07,14,17.9593,45.33345,17.96492,301.8
"2025-03-18 20:00:15",1515,18.07,15,17.9593,47.74232,17.96492,301.1
"2025-03-18 20:00:16",1516,18.07,16,17.9593,49.93373,17.96492,300.4
"2025-03-18 20:00:17",1517,18.07,17,17.9593,51.94186,17.96492,300.4
"2025-03-18 20:00:18",1518,18.07,18,17.9593,53.80026,17.97054,300.4
"2025-03-18 20:00:19",1519,18.07,19,17.9593,55.55803,17.97616,300.4
"2025-03-18 20:00:20",1520,18.07,20,17.9593,57.18407,17.97616,300.4
"2025-03-18 20:00:21",1521,18.07,21,17.97054,58.74286,17.98178,300.4
"2025-03-18 20:00:22",1522,18.07,22,17.97616,60.20311,17.99302,299.1
"2025-03-18 20:00:23",1523,18.07,23,17.98178,57.6457,17.99864,0
"2025-03-18 20:00:24",1524,18.07,24,17.99302,54.0562,18.00987,0
"2025-03-18 20:00:25",1525,18.07,25,18.00426,51.15536,18.03235,0
